gene_name,em0-2hr,em2-4hr,em4-6hr,em6-8hr,em8-10hr,em10-12hr,em12-14hr,em14-16hr,em16-18hr,em18-20hr,em20-22hr,em22-24hr
CG4329,1.50E-01,1.31E-01,3.27E-01,3.93E-01,3.69E-01,3.46E-01,4.74E-01,6.25E-01,7.36E-01,5.89E-01,3.55E-01,4.78E-01
CG43290,3.45E-02,3.05E-01,2.20E+00,5.80E-01,3.43E-01,1.21E-01,1.32E-01,6.13E-02,1.32E-01,7.20E-02,1.50E-02,1.27E-01
CG43291,9.37E-04,8.42E-03,3.75E-02,4.30E-02,1.60E-01,7.67E-02,1.81E-01,4.50E-02,1.43E-01,6.35E-02,4.27E-02,1.04E-01
CG43292,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.17E-03
CG43293,2.41E-02,7.30E-02,1.59E-01,1.44E-01,4.66E-01,5.16E-01,4.28E-01,2.67E-02,4.79E-02,2.46E-02,0.00E+00,1.30E-01
CG43294,0.00E+00,0.00E+00,8.22E-03,1.90E-03,1.84E-03,1.92E-02,1.51E-01,8.04E-02,7.47E-01,1.10E+00,1.28E+00,1.99E+00
CG43295,1.64E+00,2.04E+00,1.08E+00,8.18E-01,9.59E-01,8.41E-01,7.60E-01,1.99E-01,2.87E-01,1.76E-01,3.93E-01,4.20E-01
CG43296,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E-02,0.00E+00,1.64E-02,4.41E-02,1.44E-02,0.00E+00,4.35E-03
CG43307,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
CG43308,0.00E+00,0.00E+00,4.70E-02,0.00E+00,6.40E-02,1.23E-02,3.08E-02,1.42E-02,0.00E+00,8.25E-02,6.95E-02,8.90E-02
CG43311,0.00E+00,0.00E+00,1.70E-02,2.82E-02,2.19E-02,0.00E+00,0.00E+00,2.56E-02,1.15E-02,1.13E-02,0.00E+00,0.00E+00
CG43312,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.82E-05,0.00E+00,1.49E-02
CG43313,6.31E+00,1.71E+00,9.19E-01,6.64E-01,5.54E-01,5.48E-01,4.76E-01,5.55E-01,6.33E-01,7.76E-01,1.13E+00,1.06E+00
CG43315,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.69E-02,0.00E+00,1.70E-02,0.00E+00,1.06E-02,4.23E-03,0.00E+00,1.03E-02
CG43316,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.04E-02,9.17E-03,5.35E-02,0.00E+00,0.00E+00
CG43317,5.22E-02,6.84E-01,9.85E-01,2.04E-01,1.80E-01,6.63E-02,4.33E-02,2.99E-02,0.00E+00,6.60E-03,1.84E-02,2.63E-02
CG43318,6.53E-02,3.86E-02,1.49E-01,4.75E-02,1.06E-02,0.00E+00,1.36E-02,1.87E-02,1.68E-02,0.00E+00,0.00E+00,8.23E-03
CG43319,0.00E+00,5.55E-02,0.00E+00,0.00E+00,7.68E-02,0.00E+00,2.25E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.32E-03
CG4332,3.64E+01,4.22E+01,1.42E+01,9.04E+00,1.19E+01,1.28E+01,1.03E+01,8.35E+00,4.82E+00,2.12E+00,2.97E+00,3.65E+00
CG43320,5.55E+00,2.77E+00,1.93E+00,2.13E+00,2.13E+00,1.56E+00,1.04E+00,7.36E-01,5.71E-01,4.91E-01,5.25E-01,7.16E-01
CG43321,0.00E+00,3.97E-02,1.40E-01,1.73E-02,8.01E-02,0.00E+00,3.86E-02,7.00E-02,0.00E+00,0.00E+00,0.00E+00,1.56E-02
CG43322,4.41E+00,9.08E-01,6.31E-01,6.27E-01,6.22E-01,5.11E-01,4.14E-01,4.13E-01,4.17E-01,3.30E-01,3.93E-01,5.14E-01
CG43324,3.84E-01,1.51E-01,1.35E-01,1.08E-01,6.17E-01,3.60E+00,6.28E+00,9.07E+00,1.23E+01,1.13E+01,1.01E+01,1.12E+01
CG43325,2.50E-02,3.94E-02,2.00E-02,1.27E-01,2.49E-01,1.43E+00,2.98E+00,6.85E+00,1.32E+01,1.15E+01,2.74E+00,2.87E+00
CG43326,2.50E-02,3.94E-02,2.00E-02,1.27E-01,2.49E-01,1.43E+00,2.98E+00,6.85E+00,1.32E+01,1.15E+01,2.74E+00,2.87E+00
CG43327,3.28E-03,1.31E-01,1.29E-01,1.64E-01,7.04E-02,3.29E-02,5.41E-02,1.12E-02,1.66E-02,5.34E-02,4.58E-02,5.32E-02
CG43328,3.28E-03,1.31E-01,1.29E-01,1.64E-01,7.04E-02,3.29E-02,5.41E-02,1.12E-02,1.66E-02,5.34E-02,4.58E-02,5.32E-02
CG43329,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-02,0.00E+00,0.00E+00,0.00E+00,1.84E-02
CG43330,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
CG43331,0.00E+00,0.00E+00,0.00E+00,2.68E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.22E-03,0.00E+00,2.26E-02,8.04E-03
CG43332,2.57E-01,1.27E+00,3.52E+00,2.91E+01,7.33E+01,5.41E+01,7.56E+01,4.51E+00,8.24E-01,4.41E-01,1.90E-01,3.17E-01
CG43333,6.47E-02,4.18E-02,5.30E-02,1.51E-01,3.09E-01,3.76E-01,2.90E+00,3.14E+01,1.38E+01,1.53E+00,1.32E-01,1.76E-01
CG43335,0.00E+00,1.62E-02,5.82E-02,3.55E-02,4.11E-02,1.35E-02,2.12E-02,0.00E+00,6.55E-03,1.07E-02,8.99E-03,0.00E+00
CG43336,0.00E+00,1.11E-01,3.21E-01,8.22E-01,1.01E+00,6.59E-01,2.11E-01,2.13E-02,0.00E+00,2.09E-02,8.75E-03,2.50E-02
CG43337,2.82E-02,6.32E-02,3.78E-01,8.27E-01,9.60E-01,1.04E+00,9.46E-01,3.59E-01,1.34E-01,9.52E-02,6.78E-02,1.08E-01
CG43338,2.64E-02,3.31E-02,2.58E-02,3.91E-02,5.76E-02,1.89E-01,4.29E-01,2.67E+00,3.18E+00,2.69E+00,8.61E-01,8.80E-01
CG43339,0.00E+00,0.00E+00,1.19E-02,0.00E+00,8.40E-03,4.15E-03,3.25E-03,0.00E+00,0.00E+00,3.95E-03,0.00E+00,1.18E-02
CG4334,6.46E+00,2.63E+00,5.78E+00,4.31E+00,3.12E+00,3.78E+00,4.91E+00,8.53E+00,1.02E+01,1.32E+01,4.09E+00,3.97E+00
CG43340,3.07E+00,9.66E-01,1.42E-01,1.23E-01,2.19E-01,5.50E-01,1.01E+00,1.71E+00,2.95E+00,3.07E+00,2.74E+00,3.05E+00
CG43341,3.60E-02,5.78E-02,3.91E-02,1.22E-01,1.99E-01,1.30E+00,2.26E+00,3.23E+00,1.42E+00,5.15E-01,2.63E+00,2.90E+00
